"IdOrdenesRecA","IdRecibosEst","IdOrdenesDet","TC1","TC2","TC3","TC4","TC5","TC6","TC7","TC8"
2860,2335,6433,0,652,389,257,0,0,0,0
2861,2336,6433,300,0,0,0,0,0,0,0
2862,2337,,318,60,41,2,0,0,0,0
2863,2338,6471,92,92,92,92,0,0,0,0
2864,2338,6471,92,92,92,92,0,0,0,0
2865,2339,6372,98,98,98,98,98,0,0,0
2866,2339,6372,98,98,98,98,0,0,0,0
2867,2339,6372,0,0,98,0,0,0,0,0
2868,2340,6477,92,92,92,92,0,0,0,0
2869,2340,6478,92,92,92,92,0,0,0,0
2870,2340,6479,92,92,92,92,0,0,0,0
2871,2340,6480,92,92,92,92,0,0,0,0
2872,2341,6416,85,85,85,85,85,85,85,85
2873,2341,6416,0,0,0,85,0,0,0,0
2874,2341,6417,0,0,72,0,72,72,72,72
2875,2342,6463,102,102,102,102,0,0,0,0
2876,2342,6463,102,102,102,102,0,0,0,0
2877,2342,6463,102,102,102,102,0,0,0,0
2878,2343,6472,84,84,84,84,0,0,0,0
2879,2343,6472,84,84,84,84,0,0,0,0
2880,2343,6472,16,16,16,16,0,0,0,0
2881,2344,6420,84,84,84,84,84,84,84,84
2882,2344,6420,0,0,0,84,0,84,0,0
2883,2344,6421,53,53,53,0,53,0,53,0
2884,2345,6452,282,405,406,281,202,0,0,0
2885,2346,6454,263,381,376,265,191,0,0,0
2886,2347,6372,392,392,588,392,196,0,0,0
2887,2348,6460,154,154,154,154,0,0,0,0
2888,2348,6461,76,76,76,76,0,0,0,0
2889,2348,6461,65,65,65,65,0,0,0,0
2890,2348,6461,10,10,10,10,0,0,0,0
2891,2349,6462,102,102,102,102,0,0,0,0
2892,2349,6462,102,102,102,102,0,0,0,0
2893,2349,6462,102,102,102,102,0,0,0,0
2894,2350,6463,204,102,306,303,0,0,0,0
2895,2351,6463,0,0,0,3,0,0,0,0
2896,2352,6465,102,102,102,102,0,0,0,0
2897,2352,6465,102,102,102,102,0,0,0,0
2898,2352,6465,102,102,102,102,0,0,0,0
2899,2353,6481,115,115,115,115,0,0,0,0
2900,2353,6481,115,115,115,115,0,0,0,0
2901,2353,6481,115,115,115,115,0,0,0,0
2902,2354,6400,216,356,270,164,0,0,0,0
2903,2355,6491,76,76,76,76,0,0,0,0
2904,2355,6491,76,76,76,76,0,0,0,0
2905,2356,6514,49,49,49,49,0,0,0,0
2906,2356,6514,49,49,49,49,0,0,0,0
2907,2357,6514,51,51,51,51,0,0,0,0
2908,2357,6514,7,7,7,7,0,0,0,0
2909,2358,6513,85,85,85,85,0,0,0,0
2910,2358,6513,85,85,85,85,0,0,0,0
2911,2358,6513,85,85,85,85,0,0,0,0
2912,2359,6524,132,132,132,132,0,0,0,0
2913,2359,6525,0,0,132,132,0,0,0,0
2914,2360,6624,368,0,365,20,0,0,0,0
2915,2361,6624,12,0,5,0,0,0,0,0
2916,2362,6525,132,132,0,0,0,0,0,0
2917,2363,6492,77,77,77,77,0,0,0,0
2918,2363,6492,77,77,77,77,0,0,0,0
2919,2364,6623,152,248,76,56,0,0,0,0
2920,2365,6483,126,126,126,126,0,0,0,0
2921,2365,6484,126,126,126,126,0,0,0,0
2922,2365,6485,126,126,126,126,0,0,0,0
2923,2365,6486,126,126,126,126,0,0,0,0
2924,2367,6554,102,102,102,0,0,0,0,0
2925,2367,6554,102,102,102,0,0,0,0,0
2926,2366,6623,152,246,69,56,0,0,0,0
2927,2368,6658,0,440,0,104,0,0,0,0
2928,2369,6512,251,254,252,248,0,0,0,0
2929,2369,6510,254,254,254,254,0,0,0,0
2930,2370,6512,3,0,0,6,0,0,0,0
2931,2369,6513,254,254,254,254,0,0,0,0
2932,2371,6553,204,204,204,0,0,0,0,0
2933,2372,6561,204,204,204,0,0,0,0,0
2934,2373,6545,204,204,204,0,0,0,0,0
2935,2373,6546,204,204,204,0,0,0,0,0
2936,2374,6511,228,244,0,0,0,0,0,0
2937,2375,6557,204,204,204,0,0,0,0,0
2939,2376,6571,68,68,68,0,0,0,0,0
2940,2376,6571,68,68,68,0,0,0,0,0
2941,2376,6571,68,68,68,0,0,0,0,0
2942,2376,6573,102,102,102,0,0,0,0,0
2943,2376,6573,102,102,102,0,0,0,0,0
2944,2377,6534,132,132,132,132,0,0,0,0
2945,2377,6534,132,132,132,0,0,0,0,0
2946,2378,6696,55,108,124,32,0,0,0,0
2947,2379,6545,725,0,0,0,0,0,0,0
2948,2379,6546,725,0,0,0,0,0,0,0
2950,2380,6583,40,40,40,0,0,0,0,0
2951,2380,6583,40,40,40,0,0,0,0,0
2952,2380,6583,67,67,67,0,0,0,0,0
2953,2380,6583,67,67,67,0,0,0,0,0
2954,2380,6585,102,102,102,0,0,0,0,0
2955,2380,6585,102,102,102,0,0,0,0,0
2956,2381,6535,142,142,142,142,0,0,0,0
2957,2381,6535,142,142,142,0,0,0,0,0
2958,2382,6533,284,284,284,142,0,0,0,0
2959,2383,6702,0,0,0,88,0,0,0,0
2960,2384,6536,306,306,306,153,0,0,0,0
2961,2385,6532,131,131,131,131,0,0,0,0
2962,2385,6532,131,131,131,0,0,0,0,0
2963,2385,6532,2,2,2,2,0,0,0,0
2964,2385,6532,2,2,2,0,0,0,0,0
2965,2386,6695,31,62,36,76,0,0,0,0
2966,2387,6696,55,108,124,32,0,0,0,0
2967,2388,6555,107,107,107,0,0,0,0,0
2968,2388,6555,107,107,107,0,0,0,0,0
2969,2389,6529,260,260,260,130,0,0,0,0
2970,2390,6559,68,68,68,0,0,0,0,0
2971,2390,6559,68,68,68,0,0,0,0,0
2972,2390,6559,68,68,68,0,0,0,0,0
2973,2391,6682,32,32,32,32,32,32,0,0
2974,2391,6682,32,32,32,0,0,0,0,0
2975,2391,6682,48,48,48,48,48,48,0,0
2976,2391,6682,48,48,48,0,0,0,0,0
2977,2391,6683,0,42,42,42,0,0,0,0
2978,2391,6683,0,0,42,0,0,0,0,0
2979,2392,6535,284,283,282,142,0,0,0,0
2980,2393,6533,284,284,284,142,0,0,0,0
2981,2394,6721,501,1478,1982,1518,0,0,0,0
2982,2394,,0,0,0,0,0,0,0,0
2983,2395,6721,2,45,41,9,0,0,0,0
2984,2396,6728,144,144,144,144,0,0,0,0
2985,2396,6728,0,144,144,0,0,0,0,0
2986,2397,6727,102,102,102,102,0,0,0,0
2987,2397,6727,0,102,102,102,0,0,0,0
2988,2397,6727,0,102,102,102,0,0,0,0
2989,2397,6727,0,0,102,0,0,0,0,0
2990,2397,6727,102,102,102,102,0,0,0,0
2991,2397,6727,0,102,102,102,0,0,0,0
2992,2397,6727,0,102,102,102,0,0,0,0
2993,2397,6727,0,0,102,0,0,0,0,0
2994,2397,6727,102,102,102,102,0,0,0,0
2995,2397,6727,0,102,102,102,0,0,0,0
2996,2397,6727,0,102,102,102,0,0,0,0
2997,2397,6727,0,0,102,0,0,0,0,0
2998,2397,6727,102,102,102,102,0,0,0,0
2999,2397,6727,0,102,102,102,0,0,0,0
3000,2397,6727,0,102,102,102,0,0,0,0
3001,2397,6727,0,0,102,0,0,0,0,0
3002,2397,6727,102,102,102,102,0,0,0,0
3003,2397,6727,0,102,102,102,0,0,0,0
3004,2397,6727,0,102,102,102,0,0,0,0
3005,2397,6727,0,0,102,0,0,0,0,0
3006,2398,6730,72,72,72,72,0,0,0,0
3007,2398,6730,72,72,72,72,0,0,0,0
3008,2398,6730,0,72,72,72,0,0,0,0
3009,2398,6730,0,72,72,72,0,0,0,0
3010,2398,6730,0,72,72,72,0,0,0,0
3011,2398,6730,0,72,72,72,0,0,0,0
3012,2398,6730,0,0,72,0,0,0,0,0
3013,2398,6730,0,0,72,0,0,0,0,0
3014,2399,6723,501,1497,1995,1511,0,0,0,0
3015,2399,6724,142,427,565,421,0,0,0,0
3016,2400,6723,9,33,45,19,0,0,0,0
3017,2400,6724,2,5,11,9,0,0,0,0
3018,2401,6725,484,1463,1963,1505,0,0,0,0
3019,2401,6726,140,400,558,424,0,0,0,0
3020,2402,6725,27,68,71,23,0,0,0,0
3021,2402,6726,4,32,18,8,0,0,0,0
3022,2403,6729,512,1024,1024,512,0,0,0,0
3023,2404,6839,85,85,85,85,0,0,0,0
3024,2404,6839,85,85,85,85,0,0,0,0
3025,2404,6839,0,85,85,0,0,0,0,0
3026,2404,6839,102,102,102,102,0,0,0,0
3027,2404,6839,102,102,102,102,0,0,0,0
3028,2404,6839,0,102,102,0,0,0,0,0
3029,2404,6839,102,102,102,102,0,0,0,0
3030,2404,6839,102,102,102,102,0,0,0,0
3031,2404,6839,0,102,102,0,0,0,0,0
3032,2404,6839,102,102,102,102,0,0,0,0
3033,2404,6839,102,102,102,102,0,0,0,0
3034,2404,6839,0,102,102,0,0,0,0,0
3035,2404,6839,17,17,17,17,0,0,0,0
3036,2404,6839,17,17,17,17,0,0,0,0
3037,2404,6839,0,17,17,0,0,0,0,0
3038,2405,6837,86,86,86,86,0,0,0,0
3039,2405,6837,86,86,86,86,0,0,0,0
3040,2405,6837,0,86,86,0,0,0,0,0
3041,2405,6837,86,86,86,86,0,0,0,0
3042,2405,6837,86,86,86,86,0,0,0,0
3043,2405,6837,0,86,86,0,0,0,0,0
3044,2405,6837,85,85,85,85,0,0,0,0
3045,2405,6837,85,85,85,85,0,0,0,0
3046,2405,6837,0,85,85,0,0,0,0,0
3047,2405,6837,88,88,88,88,0,0,0,0
3048,2405,6837,88,88,88,88,0,0,0,0
3049,2405,6837,0,88,88,0,0,0,0,0
3050,2406,6838,38,38,38,38,0,0,0,0
3051,2406,6838,38,38,38,38,0,0,0,0
3052,2406,6838,0,38,38,0,0,0,0,0
3053,2406,6838,83,83,83,83,0,0,0,0
3054,2406,6838,83,83,83,83,0,0,0,0
3055,2406,6838,0,83,83,0,0,0,0,0
3056,2406,6838,83,83,83,83,0,0,0,0
3057,2406,6838,83,83,83,83,0,0,0,0
3058,2406,6838,0,83,83,0,0,0,0,0
3059,2407,6835,50,50,50,50,0,0,0,0
3060,2407,6835,50,50,50,50,0,0,0,0
3061,2407,6835,50,50,50,50,0,0,0,0
3062,2407,6835,50,50,50,50,0,0,0,0
3063,2407,6835,0,50,50,0,0,0,0,0
3064,2407,6835,0,50,50,0,0,0,0,0
3065,2407,6835,33,33,33,33,0,0,0,0
3066,2407,6835,33,33,33,33,0,0,0,0
3067,2407,6835,0,33,33,0,0,0,0,0
3068,2407,6835,90,90,90,90,0,0,0,0
3069,2407,6835,90,90,90,90,0,0,0,0
3070,2407,6835,0,90,90,0,0,0,0,0
3071,2407,6835,92,92,92,92,0,0,0,0
3072,2407,6835,92,92,92,92,0,0,0,0
3073,2407,6835,0,92,92,0,0,0,0,0
3074,2407,6835,42,42,42,42,0,0,0,0
3075,2407,6835,42,42,42,42,0,0,0,0
3076,2407,6835,0,42,42,0,0,0,0,0
3077,2408,6836,102,102,102,102,0,0,0,0
3078,2408,6836,102,102,102,102,0,0,0,0
3079,2408,6836,0,102,102,0,0,0,0,0
3080,2408,6836,102,102,102,102,0,0,0,0
3081,2408,6836,102,102,102,102,0,0,0,0
3082,2408,6836,0,102,102,0,0,0,0,0
3083,2408,6836,68,68,68,68,0,0,0,0
3084,2408,6836,68,68,68,68,0,0,0,0
3085,2408,6836,0,68,68,0,0,0,0,0
3086,2408,6836,68,68,68,68,0,0,0,0
3087,2408,6836,68,68,68,68,0,0,0,0
3088,2408,6836,0,68,68,0,0,0,0,0
3089,2408,6836,68,68,68,68,0,0,0,0
3090,2408,6836,68,68,68,68,0,0,0,0
3091,2408,6836,0,68,68,0,0,0,0,0
3092,2409,6717,68,128,128,210,104,0,0,0
3093,2409,6717,205,210,210,0,0,0,0,0
3094,2410,6840,248,290,202,140,0,0,0,0
3095,2411,6722,138,422,566,418,0,0,0,0
3096,2412,6722,5,9,8,12,0,0,0,0
3097,2413,6779,45,45,45,45,45,0,0,0
3098,2413,6779,0,0,45,45,0,0,0,0
3099,2413,6782,45,45,45,45,45,0,0,0
3100,2413,6782,0,0,45,45,0,0,0,0
3101,2414,6838,49,49,49,49,0,0,0,0
